-40,-100,120,-0.00460535,0.000128971,-1.02556E-06,2.45974E-09,0.00281196,-8.16172E-05,6.84486E-07,-1.71819E-09,51.5152,0.00224617,133.579
-40,-100,150,-0.00486232,0.000146806,-1.40452E-06,4.18573E-09,-0.00528716,0.000168368,-1.52378E-06,4.16142E-09,90.1189,22.3096,42.0872
-40,-100,180,-0.00161548,2.28242E-05,-9.06148E-08,1.1321E-10,-0.00289762,5.03039E-05,-2.48319E-07,3.69943E-10,221.523,41.2891,47.7984
-40,-100,210,-0.00399116,9.90133E-05,-7.64209E-07,1.8262E-09,-0.00270959,0.000089816,-7.69084E-07,1.91817E-09,124.951,2.99139,19.3484
-40,-100,240,-0.00421897,0.000110455,-9.14433E-07,2.3606E-09,-3.15998E-16,8.8487E-18,-7.34323E-20,1.87388E-22,98.924,47.4596,0
-40,-100,270,-0.00374751,8.67149E-05,-0.000000626,1.44703E-09,0.00141587,-0.000067815,6.80489E-07,-1.88495E-09,132.609,0,18.5178
-40,-100,300,-0.0040663,0.000103542,-8.53585E-07,2.20884E-09,0.0045391,-0.000124096,9.64358E-07,-2.26127E-09,101.279,7.99997,47.9234
-40,-100,330,-0.00290854,6.24317E-05,-4.16345E-07,8.5525E-10,-0.00390735,9.14706E-05,-6.08878E-07,1.2232E-09,173.294,0,74.1623
-35,-100,0,-0.00264915,4.82773E-05,-3.50624E-07,8.77741E-10,-0.00448496,0.000131031,-1.07857E-06,2.66898E-09,202.319,0,134.94
-35,-100,30,-0.000560158,1.88865E-06,-1.80455E-09,5.17178E-13,-7.00498E-05,-5.10463E-07,1.19036E-09,-5.74366E-13,708.312,0,283.213
-35,-100,60,-0.00208822,0.000026126,-9.29434E-08,9.97887E-11,-0.00111077,0.000015373,-5.47923E-08,5.68241E-11,6.76456,0,291.554
-35,-100,90,-0.00328232,6.48712E-05,-3.64358E-07,6.17471E-10,0.00253451,-4.06663E-05,2.19207E-07,-3.75672E-10,29.0185,0,188.042
-35,-100,120,0.00242704,-3.49013E-05,1.33627E-07,-1.28633E-10,0.000928835,-1.62006E-05,6.09474E-08,-4.55726E-11,102,0,223.488
-35,-100,150,-0.00325972,0.000070261,-5.62561E-07,1.49448E-09,-0.00418873,0.000106421,-7.95141E-07,1.86976E-09,46.4202,0,188.41
-35,-100,180,0.00278251,-5.25034E-05,3.9341E-07,-1.12941E-09,-0.00290097,6.75174E-05,-3.90364E-07,4.82807E-10,146.334,53.9999,51.2076
-35,-100,210,-0.00519106,0.000166447,-1.67225E-06,5.21459E-09,0.0034363,-0.000142724,0.000001588,-5.18302E-09,54.3987,44.1087,43.9866
-35,-100,240,-0.00473737,0.000140268,-1.35139E-06,4.17367E-09,-0.000260032,5.22414E-05,-7.70879E-07,2.87016E-09,84.5662,28.022,29.1749
-35,-100,270,-0.00409488,0.000104389,-8.51915E-07,2.2541E-09,0.00303904,-0.000124807,1.30194E-06,-3.93496E-09,118.761,0,26.4933
-35,-100,300,-0.00414879,0.000108286,-9.28728E-07,2.51181E-09,0.00324909,-6.53375E-05,3.49895E-07,-4.78157E-10,95.7959,0,58.2159
-35,-100,330,-0.00368019,8.42135E-05,-6.11927E-07,1.39138E-09,0.00442491,-0.000117308,8.84299E-07,-0.000000002,114.082,0,53.822
-30,-100,0,-0.00436475,0.000116774,-9.58582E-07,2.42646E-09,-0.00284544,5.55649E-05,-4.31196E-07,1.15157E-09,158.592,0,193.763
