x,y,phi,kappa_end,vw_x,vw_y,v,xtol,ytol,phi_tol,kappa_tol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
35,-25,5.7595865316,0,0,0,5,0.0874539183,0.0728141288,-0.05687997,0.0146809523,-0.0095796877,0.0005536336,-9.11520433890485E-06,4.55049784044542E-08,0.01,-0.0014051214,0.000049751,-5.08223578911861E-07,33.9994990494,9.77227444648379E-11,11.1634814269
-75,65,4.1887902048,0,0,0,5,0.0405136395,-0.0363446714,-0.0522740437,0.0141246144,0.0041032529,-0.0001060526,9.05633087342753E-07,-2.55976307625005E-09,0.0059838353,-0.0002157179,2.21236585154098E-06,-6.85096406499393E-09,124.9606305968,5.5753442933,41.5791768083
35,-25,5.235987756,0,0,0,5,-0.0394298191,0.0394152925,0.04899696,-0.0128700663,-0.0099501846,0.0005837769,-7.19191967929883E-06,-1.99447933001017E-08,-0.007731573,0.0007990291,-0.000025324,2.5228525444064E-07,26.3673573421,6.0330936899,12.5867414942
35,-25,4.7123889804,0,0,0,5,-0.0094827854,0.0028006449,0.0393976046,-0.0135058158,-0.0032830688,0.0001676545,-2.73340107303865E-06,1.4345297669157E-08,-0.0081058232,0.0005218752,-9.83751443987325E-06,0.000000057,18.9706627557,1.1110178779,29.3460107672
-75,65,3.6651914292,0,0,0,5,0.0507839338,0.0135405112,-0.0534415458,0.0139509942,0.0038750137,-9.4519271430722E-05,7.60433253813483E-07,-0.000000002,0.0042038804,-0.0001544208,1.55161173542825E-06,-4.63861692990542E-09,114.4825470514,14.1070588624,35.7994689187
-75,65,3.1415926536,0,0,0,5,0.0094009896,-0.0020512588,-0.0201075278,0.0073708847,0.0038615613,-9.42527511028178E-05,7.59738204287125E-07,-0.000000002,0.000448953,-1.2878743731E-05,1.12652342840659E-07,-3.08052153510262E-10,109.1223249969,37.1728829512,15.8982743249
-75,65,2.617993878,0,0,0,5,0.0408441695,-0.0214010601,0.0502643369,-0.0140507793,0.003630391,-8.32542977131174E-05,6.34206671786539E-07,-1.61991034373514E-09,-0.0013239271,6.40728589781627E-05,-7.0657208686396E-07,2.2030701963061E-09,145.1227108707,0.6712424107,16.6266075206
35,-25,3.1415926536,0,0,0,5,0.0097897347,-0.0384564412,-0.0444586886,0.0092900041,0.002012836,-6.92221100504838E-05,5.80119565696309E-07,-1.3915053332514E-09,-0.0021727452,0.000026122,-4.76396279639043E-08,-1.22193647811183E-10,42.9586307577,1.896613351,121.2989267046
-25,30,1.0471975512,0,0,0,5,0.0430267334,-0.0438797176,0.0508662227,-0.0141375321,-0.0026253039,4.37957878183133E-05,-2.45621859572906E-07,4.47917527852939E-10,-0.001303027,4.23858414282196E-05,-3.10708735178709E-07,6.3905423593164E-10,133.9830670017,0.2625306764,40.5060786504
-75,65,2.0943951024,0,0,0,5,0.0447244455,-0.0447605053,0.0524841698,-0.0142112186,0.0037352603,-8.83950574330651E-05,7.03356901170711E-07,-1.85419182503133E-09,-0.005041695,0.0001702246,-1.61459357322206E-06,4.59835786173438E-09,108.3637142221,17.2185316738,40.2767508178
35,-25,2.617993878,0,0,0,5,0.00367128,-0.0122624451,-0.0462296796,0.0020901825,-0.0005322598,1.60355090145196E-05,-1.23154318596886E-07,2.75476182982789E-10,0.0012999451,-0.000049594,4.11112600700198E-07,-0.000000001,0.7281281356,0.0755590722,162.1985441427
-25,30,0.5235987756,0,0,0,5,0.0061634576,-0.0075120664,0.0493396548,-0.0139641667,-0.0026896993,4.54245783915544E-05,-0.000000249,4.42146606787414E-10,-0.0026945507,6.39913039099869E-05,-4.23532942139019E-07,8.41740358864365E-10,126.1972162368,0.8923771254,61.8544085647
-50,45,0,0,0,0,5,0.0448622583,0.0447481126,0.0447560251,-0.0142126703,0.0025993031,-4.18622178384933E-05,2.11443585640153E-07,-3.55916364571405E-10,-0.0040988076,0.000100854,-7.05630357497947E-07,1.48997485796179E-09,147.9578919074,0,71.3725198317
-75,65,1.5707963268,0,0,0,5,0.0447214871,0.0447213595,0.0447362801,-0.0141421356,0.0033626993,-7.16879118057101E-05,5.12502136868616E-07,-1.23257486026771E-09,-0.0052040321,0.0001625794,-1.44424175144161E-06,3.87196728264032E-09,129.1699518567,2.35791958858816E-20,48.2687486403
-75,65,1.0471975512,0,0,0,5,0.0407733199,0.0310673533,0.0507989214,-0.0141350889,0.003113481,-6.11525822072611E-05,3.97494183870872E-07,-8.73028515013519E-10,-0.0049160881,0.0001451848,-1.21936523141966E-06,3.09115628149395E-09,140.1331468642,0.1625106939,54.5319984318
-50,40,5.7595865316,0,0,0,5,0.0447213595,-0.0447213595,-0.0524580414,0.0141421356,0.0039935202,-9.95849133623725E-05,7.9359045473335E-07,-0.000000002,-0.0026983636,8.77715555213448E-05,-7.7729790041169E-07,0.000000002,69.9807204646,0,133.7044332619
-75,65,0.5235987756,0,0,0,5,0.0044734411,0.0046363426,0.0488911225,-0.0140223422,0.0026561548,-0.000043055,0.000000205,-2.82643199242093E-10,0.0006202739,-4.86300936387318E-05,5.38530818302543E-07,-1.55439639054734E-09,109.5196126991,0.2369772671,120.2746241682
-75,65,0,0,0,0,5,0.1739755589,0.0362350322,0.0526017634,-0.0140456825,0.0030025871,-5.82414379799873E-05,3.98735075093357E-07,-9.2719543524444E-10,-0.0025138555,0.000048021,-3.65059178385774E-07,9.46319808327508E-10,118.5587759327,0.5277283056,179.675814578
-25,25,5.7595865316,0,0,0,5,0.0089412848,-0.0055538703,-0.0498495761,0.0140624799,0.0041396908,-0.0001046875,7.76658625730704E-07,-1.76580160354966E-09,0.0012446607,-5.27884004372995E-07,-1.47887836056286E-07,5.7921867709537E-10,72.3300572228,1.039097234,111.4791302236
-50,40,5.235987756,0,0,0,5,0.0205331245,0.0335876144,-0.0508501862,0.0141301949,0.0042526571,-0.0001121822,9.3414083071734E-07,-2.49876151338017E-09,-0.0003216769,0.000054042,-0.000000747,2.57504684094393E-09,79.3110138688,4.82915373885694E-16,102.0816015744
-75,60,5.7595865316,0,0,0,5,0.008797647,-0.0050953435,-0.0493644998,0.0140304828,0.0038002545,-9.01166508629267E-05,6.76469765804297E-07,-1.60712567870974E-09,-0.003518503,0.000109791,-9.40352190199521E-07,2.39365127522742E-09,76.6593167035,18.3436202202,137.4734012963
-50,40,4.7123889804,0,0,0,5,0.0091306135,-0.0034339062,-0.0415362265,0.0139023173,0.0042397537,-0.0001140312,1.02109552553366E-06,-0.000000003,0.0053344005,-0.0001872039,1.891859160729E-06,-5.82107736451124E-09,106.4313713336,0.9592042584,46.9094509327
-75,60,5.235987756,0,0,0,5,0.0402890116,-0.0370281521,-0.0507896292,0.0141360581,0.0043252262,-0.0001183177,1.08023494638205E-06,-3.13538993876348E-09,-0.0042252641,0.0001513035,-1.50353197807229E-06,4.4524335158156E-09,86.4508452418,2.8587062048,117.6946378577
-50,40,4.1887902048,0,0,0,5,0.0094688849,-0.001917232,-0.0474427849,0.0137423648,0.0039112947,-9.68305159662745E-05,7.93533995060584E-07,-2.11335582978989E-09,0.0033344132,-0.0001095318,1.02425038471455E-06,-2.90455385255643E-09,95.728238819,0.9868255839,46.210346105
-75,60,4.7123889804,0,0,0,5,0.0082592685,-0.0046323914,-0.04174113,0.0139480853,0.0042670274,-0.0001160447,1.06248402054298E-06,-3.17428271523377E-09,-0.003858502,0.0001532737,-1.68519605604648E-06,5.50748300351865E-09,82.0571672625,1.1864998895,105.6584638098
-50,40,3.6651914292,0,0,0,5,0.0096235351,0.0003482405,-0.0369647961,0.0126114313,0.0036194833,-0.000083312,6.44053486149502E-07,-1.6232012146829E-09,0.0004177896,-1.43761818354486E-05,1.33217480389306E-07,-3.66490822641089E-10,105.2476848666,1.0025486823,30.5078085022
35,-25,0.5235987756,0,0,0,5,-0.0028743837,0.0291147322,0.0504890972,-0.0141302279,-0.0029613591,5.37847433552644E-05,-2.83272650613207E-07,4.54594279006398E-10,0.0009679884,-2.37488254454644E-05,1.51933015333336E-07,-2.77170187974515E-10,9.5285189585,0.9240857413,192.4533227211
-50,40,3.1415926536,0,0,0,5,0.0283276825,0.0120766473,0.0406633584,-0.0086341086,0.0031925811,-6.41421221408504E-05,4.23424923294518E-07,-9.42191253828174E-10,1.81778241488861E-16,-5.31938102275602E-18,4.57079000738176E-20,-1.20237552557642E-22,132.9632202233,3.9708972576,0
-75,60,4.1887902048,0,0,0,5,0.0089489552,-0.0037989086,-0.0480531235,0.013788076,0.0040607348,-0.0001040205,8.7450935631523E-07,-2.4002495802953E-09,0.0044541423,-0.0001507995,1.47716809790425E-06,-4.41681864958927E-09,119.8688000577,6.9397117616,45.323175784
-50,40,2.617993878,0,0,0,5,0.0362183588,0.0405387621,0.0507823558,-0.0141198153,0.0023807733,-3.19462014264152E-05,7.83433873966997E-08,1.01296575572108E-10,0.0048079499,-0.0001399429,0.000001168,-0.000000003,136.8837887153,1.1337455897,5.4026826315
-75,60,3.6651914292,0,0,0,5,0.0286039769,-0.0117043957,-0.0489812921,0.0139206296,0.0038530027,-9.35485016833955E-05,0.000000749,-0.000000002,0.0030762475,-0.0001079171,1.04928215380012E-06,-3.05899243832175E-09,111.1553074459,15.401055935,36.8388412376
-25,25,5.235987756,0,0,0,5,0.0447213595,-0.0447213595,-0.0509136301,0.0141421356,0.0038010465,-9.48019050530048E-05,7.79445807166095E-07,-0.000000002,0.0049605402,-0.0001477214,1.25085486361501E-06,-3.19659571709976E-09,87.7666624764,2,55.5348558423
-75,60,3.1415926536,0,0,0,5,0.009503537,-0.0013508412,-0.0131221471,0.003620372,0.0037668938,-8.96645347115026E-05,7.0545947409708E-07,-1.81486197535496E-09,0.0001230664,-0.000003487,3.01202651933461E-08,-8.13237968858391E-11,112.5266944788,38.8013512091,10.0315334214
-50,40,2.0943951024,0,0,0,5,-0.0108239434,0.0083289956,0.0501201954,-0.0140398342,0.0009838192,6.77424142775546E-06,-2.08782726248933E-07,7.35623938698163E-10,-0.004474693,0.0001210291,-9.35684413445568E-07,2.19032170752304E-09,121.9393813602,0.0694916175,53.2165977868
-75,60,2.617993878,0,0,0,5,0.0287563307,-0.0028646531,0.0478021783,-0.0129478171,0.0034820599,-7.65768516495781E-05,5.58662124587937E-07,-1.37592720383889E-09,0.0007967026,-2.23877236335076E-05,1.92073697264762E-07,-5.1550342097226E-10,156.8699660411,2.8460801846,2.4990394318
-25,25,4.7123889804,0,0,0,5,0.0115726225,-0.004886249,-0.0422165857,0.0139680354,0.0047918277,-0.0001431247,0.000001356,-4.11374253103613E-09,0.0018626966,-3.01738159922403E-05,6.55748211564886E-10,8.28502059606321E-10,56.3942392731,0.8532789599,74.3161161422
-75,60,2.0943951024,0,0,0,5,0.0094184219,0.0014753513,0.0474466709,-0.0136943409,0.0035113878,-7.83478084350002E-05,5.87174119226688E-07,-1.45152881621909E-09,-0.0039827317,0.0001139499,-0.000000967,2.53344680009946E-09,111.6779779533,6.6873164319,48.9873082288
-25,25,4.1887902048,0,0,0,5,0.0112292493,-0.0060465108,-0.0497747769,0.013657793,0.0030252916,-0.000059432,4.08604721190718E-07,-9.14028028857303E-10,-0.0020828264,0.000046649,-3.17839171704382E-07,6.76109418578412E-10,112.9786440455,1.0019036678,5.3512625743
-25,25,3.6651914292,0,0,0,5,-0.0104902078,0.0231256121,0.0513642883,-0.013985177,0.0021992058,-0.000027782,7.45205116019661E-08,2.66128823601653E-11,-0.0023689899,0.000057091,-4.01772420526981E-07,8.64728930337938E-10,107.926697533,0.1859075081,16.1758137032
-75,60,1.5707963268,0,0,0,5,0.0089072321,0.0030546632,0.0417585569,-0.0139227583,0.0031456379,-6.25276410260513E-05,4.11771411412281E-07,-9.05729493773431E-10,-0.0045984496,0.0001338344,-1.12915450944986E-06,2.90866458229808E-09,126.4843014881,0.880223826,53.0299155473
35,-30,5.7595865316,0,0,0,5,0.0468932316,0.0452363845,-0.0611409011,0.0486402756,-0.008494115,0.0004399662,-6.87707272400374E-06,3.5405495779839E-08,0.01,-0.0005933564,9.33956147080521E-06,-3.64655934131556E-08,35.2844037208,1.94116601398708E-17,14.0712144917
35,-30,5.235987756,0,0,0,5,-0.0034660509,0.009106981,-0.0145481385,-0.0003779044,-0.0092058317,0.0005869281,-1.24863791965957E-05,8.83768021881165E-08,0.001508383,-0.0001275836,3.34908463478915E-06,-2.77742151608909E-08,35.0802884242,6.4635673329,7.6906756485
35,-30,4.7123889804,0,0,0,5,-0.0437613504,0.0433960066,0.0446528886,-0.0141274957,-0.0099854674,0.0007565377,-1.74996302362047E-05,1.26613061963417E-07,-0.0099903211,0.0006137283,-1.03645559367461E-05,4.89185756780476E-08,24.6109778091,1.9460757279,24.2605561956
-75,60,1.0471975512,0,0,0,5,0.0447362829,0.044743538,0.0509160739,-0.0142126805,0.0030273809,-5.777293123366E-05,3.64365864344589E-07,-7.7859409829166E-10,-0.0048345495,0.0001403129,-1.15794526447535E-06,2.88400400513282E-09,140.7248755841,5.18409262497548E-19,55.7449317017
-75,60,0.5235987756,0,0,0,5,0.0374644932,0.0368654564,0.0523238793,-0.0141374162,0.0026177638,-4.20566756498648E-05,2.05186703222934E-07,-3.3008638926791E-10,0.000562263,-4.67055054407723E-05,5.16316753704686E-07,-1.47688334021248E-09,110.5105745323,0.0126893544,121.1208909311
-25,25,2.0943951024,0,0,0,5,-0.0068117806,-0.0277674797,-0.0494954838,0.0137470704,-0.001980675,2.34356585801044E-05,-7.49296638918067E-08,5.99933445665072E-11,-0.0013609572,2.51581084608143E-05,-1.4153936714337E-07,2.48662394586958E-10,163.7672486577,0.8723841379,3.5061505617
-75,60,0,0,0,0,5,0.0039556532,0.0040802383,0.0399121577,-0.0139950295,0.0026969886,-4.33656664150311E-05,1.86231515346594E-07,-1.85993380165978E-10,0.0024546604,-8.51752310397994E-05,7.46379149787968E-07,-1.89279183703656E-09,108.1837415392,0.1533755083,137.8317862775
-50,40,0.5235987756,0,0,0,5,0.0072585642,-0.0064612407,0.0494635477,-0.013962777,-0.0027988964,4.92090607076402E-05,-2.81938583626357E-07,5.2630220716165E-10,-0.0035906253,8.56309323540503E-05,-5.86812556487117E-07,1.22247771424789E-09,149.4125161085,1.0051708901,61.3239573211
-75,55,5.7595865316,0,0,0,5,0.0090207953,-0.004784077,-0.049439122,0.0140289401,0.0037537811,-8.82807243666012E-05,6.66919043234843E-07,-1.60284393077237E-09,-0.0035045288,0.0001109408,-9.60462005782983E-07,2.46840554945841E-09,80.9241243371,12.7198976373,136.0575240712
35,-30,3.6651914292,0,0,0,5,-0.0801937031,-0.0449496607,0.0524597902,-0.0545083651,-0.0001358027,-3.72257796403826E-05,5.41771468067039E-07,-1.82311199850725E-09,-0.0052247538,0.0001638767,-1.4615627645645E-06,3.93400677319651E-09,27.4770062368,4.10797884429973E-18,38.5770340018
35,-30,3.1415926536,0,0,0,5,0.0176552006,-0.0180013966,-0.0436491173,0.0140864143,-0.0026242177,6.34817569881516E-05,-4.64066385460282E-07,1.05525859596438E-09,0.0018868089,-0.000069983,6.17598272148526E-07,-1.56108614616478E-09,0.5276451149,0.0304626922,158.9117560547
-75,55,5.235987756,0,0,0,5,0.0438139839,-0.0428400713,-0.0508887611,0.0141408995,0.0043460124,-0.0001199099,1.11310460396079E-06,-3.28719327757389E-09,-0.0043813095,0.0001554242,-1.55167666471645E-06,4.63623019341317E-09,84.8948132336,2.6675597432,116.7497793985
-25,25,1.0471975512,0,0,0,5,0.044721359,-0.0447213594,0.0509136301,-0.0142126704,-0.0027677883,4.88437617393686E-05,-2.92477042677593E-07,5.58873018790932E-10,-0.0009318688,3.64992509205054E-05,-2.83181325729178E-07,5.99937659167771E-10,130.8406070002,0.9785707772,38.1074922155
-75,55,4.7123889804,0,0,0,5,0.0403284934,-0.0360695443,-0.0446060416,0.0141342111,0.0044166636,-0.0001252837,1.22563747317266E-06,-3.85804051185959E-09,-0.0046464349,0.0001667062,-1.75454351157231E-06,5.59045562716818E-09,77.2850261159,0.4780174245,108.0176984895
-25,25,0.5235987756,0,0,0,5,0.0065816701,-0.0071951585,0.0493995552,-0.0139704926,-0.002751766,4.75766384894259E-05,-2.67292408354977E-07,4.85879539664034E-10,-0.0027591639,6.62721329681243E-05,-4.43348659379467E-07,8.90330484688817E-10,121.8920437034,0.8783112579,62.1769272171
-75,55,4.1887902048,0,0,0,5,0.0284073209,-0.0138991708,-0.0514547148,0.0140495799,0.0038785751,-9.46276432059024E-05,0.000000759,-0.000000002,0.0052390943,-0.0001773527,0.00000171,-0.000000005,123.4081552518,2.793945052,43.1564517173
35,-30,2.0943951024,0,0,0,5,-0.015954029,0.0170275638,0.0512046243,-0.014099199,3.03295128698392E-17,-6.10799424383232E-19,3.6992895922272E-21,-6.96815142465575E-24,0.0006385296,-2.91218835951783E-05,2.30422528294991E-07,-4.8753333879319E-10,0,2.0619162854,164.6868966508
-75,55,3.6651914292,0,0,0,5,0.0094164914,-0.0019264358,-0.0419894747,0.0132558556,0.003838204,-9.30921017248771E-05,7.44724743038485E-07,-1.94014140315796E-09,0.0018383757,-5.83551617644944E-05,5.35708772895097E-07,-1.50101973465677E-09,107.5604092861,15.0951758133,40.3629283616
-50,35,5.7595865316,0,0,0,5,0.0075534244,-0.0023258767,-0.0490566422,0.0140308971,0.0037962581,-8.96657873230501E-05,6.66294930815629E-07,-1.56870955728477E-09,-0.0027178805,0.000088193,-0.000000787,2.07302890760226E-09,69.4387611038,0.5927957414,132.7038696056
-50,35,5.235987756,0,0,0,5,-0.0188739707,-0.0053472723,-0.0465512377,0.013998685,0.0039700223,-9.7150284417727E-05,7.29602312524625E-07,-1.73253039219601E-09,0.000191164,4.1392170775388E-05,-6.61052422823086E-07,2.42127288803683E-09,81.4094307969,0.640521645,98.1867126332
-50,35,4.7123889804,0,0,0,5,0.0094061585,-0.0025044924,-0.0414509359,0.0138910976,0.0040807011,-0.0001056278,9.11505076880697E-07,-2.56761994225668E-09,0.0050513383,-0.0001722069,1.69024378256833E-06,-5.051003611676E-09,104.8444203312,0.9901457147,47.4641267315
-75,55,2.617993878,0,0,0,5,0.0095156976,0.00060785,0.0411021784,-0.0117279919,0.0032666265,-6.71064815653176E-05,4.50169635255961E-07,-0.000000001,0.0004213923,-1.12826180206557E-05,9.2629245676071E-08,-2.38493100470026E-10,148.4533995329,9.075624734,5.3215804559
-50,35,4.1887902048,0,0,0,5,0.0095971237,-0.0008108296,-0.0470359875,0.0137127009,0.0037481655,-8.8896177582686E-05,6.97380870401421E-07,-1.77430893855629E-09,0.0026678589,-8.53211311099535E-05,7.66944765933577E-07,-2.08037986854734E-09,94.8455822992,0.9731236333,46.9267379297
-75,55,2.0943951024,0,0,0,5,0.0092104442,0.0023968164,0.0479040384,-0.0137489114,0.0033917803,-7.31759183121618E-05,5.3132996672608E-07,-1.2779125265827E-09,-0.0041130521,0.0001165372,-9.76531142387489E-07,2.52242034824404E-09,114.1673428701,3.9812174726,49.9076577497
-25,20,5.7595865316,0,0,0,5,0.0086412621,-0.0069599214,-0.049866872,0.0140291185,0.0033365551,-7.64529463262077E-05,5.81246478460921E-07,-1.39830658133557E-09,0.0044310606,-0.0001190858,9.18358794349442E-07,-2.1513284132607E-09,106.2852143509,0.8131507816,62.234678361
-50,35,3.6651914292,0,0,0,5,0.0094999785,0.0018215177,-0.0282305235,0.0102142959,0.0034459951,-7.54439186397522E-05,5.53867136116975E-07,-1.32680891028663E-09,0.0001257466,-0.000003595,2.98735659421898E-08,-7.58026193778012E-11,118.1752338879,0.9997262445,18.442899319
-75,55,1.5707963268,0,0,0,5,0.0438641254,0.0423442357,0.0447104352,-0.0141402231,0.0031097781,-6.11920566757578E-05,4.01931045970458E-07,-8.932538141991E-10,-0.0049168709,0.0001451567,-1.21856545938074E-06,3.08738266343196E-09,128.7868832023,0.0344474941,51.7124021842
35,-30,1.0471975512,0,0,0,5,-0.0245325441,-0.042420726,0.0507367599,-0.0141424314,-0.0017180454,0.000044266,-2.84643194988442E-07,5.27471176460316E-10,0.0009919117,-2.80622699011381E-05,1.94637443972984E-07,-3.80520929305091E-10,17.404075075,-2.38524477946811E-18,178.7124909357
-25,20,5.235987756,0,0,0,5,0.0294319707,-0.0002485277,-0.0502634276,0.0141014661,0.0039253885,-9.75524936486301E-05,8.07489865099556E-07,-2.14513391679752E-09,0.0050691438,-0.0001600776,1.43418434724354E-06,-3.87664759364747E-09,87.5013824846,0.5811329426,52.8255598818
-75,55,1.0471975512,0,0,0,5,0.0084727034,0.0042843428,0.0481881404,-0.0139989342,0.00287658,-5.19053398994222E-05,3.04215332836239E-07,-5.9367627328413E-10,-0.004493631,0.0001243178,-0.000000987,2.38037147330575E-09,140.5453163148,0.7992236725,59.1776467739
35,-30,0.5235987756,0,0,0,5,-0.0109771045,0.0406392973,0.0520640957,-0.0141396438,-0.0032034539,6.17964981283776E-05,-3.39785518183598E-07,5.64561366661285E-10,0.0012388915,-2.80475264787531E-05,1.76072218573859E-07,-3.22034565336052E-10,10.3769911317,1.9132470292,192.3749407188
-25,20,4.7123889804,0,0,0,5,0.0295737947,0.0073223545,-0.0439020461,0.0140753968,0.0037491136,-8.98241992658357E-05,7.32924823716177E-07,-1.92478072116177E-09,0.0029695733,-0.0001060851,9.90054002479244E-07,-2.70801790006152E-09,77.2438711401,0.5407473265,49.3257324766
-75,55,0.5235987756,0,0,0,5,0.0048678054,0.0049809025,0.0491237088,-0.0140390236,0.0026452276,-4.34708759189188E-05,2.24562078739042E-07,-3.73095455696176E-10,-0.0001209524,-2.79786688903622E-05,3.56231484713012E-07,-0.000000001,116.4995471168,0.3251134211,120.6384655779
-50,35,2.617993878,0,0,0,5,0.0447213597,0.0447214836,0.05091363,-0.0141421356,0.0025717875,-4.07911245422526E-05,2.01173865973352E-07,-3.36385933660966E-10,-0.0048083666,0.0001387972,-1.1392333777307E-06,2.82203298307869E-09,100.4594101304,0,43.3035068455
-75,55,0,0,0,0,5,0.0303489081,0.0374484842,0.0444849782,-0.0141353956,0.0025762408,-3.84151553499254E-05,0.000000131,-2.33587556465396E-11,0.0027441321,-9.01193692369291E-05,7.6755414671297E-07,-1.90654878064149E-09,106.8521977294,0.0049330768,140.4551247733
-50,35,2.0943951024,0,0,0,5,-0.0086884218,0.0060072933,0.0496814419,-0.0140309935,0.0006564041,1.13269048138575E-05,-2.03193014011215E-07,6.22054999263214E-10,-0.0041633089,0.0001048392,-7.55050015687301E-07,1.64706980702979E-09,132.7095384261,0.0793475918,57.2832660042
